tipo_propiedad,localidad,sup_total,sup_cubierta,precio_m2,ambientes,ratio_sup,amenities,cochera,precio_m2_Media,precio_m2_Mediana,ratio_price_Media,ratio_price_Mediana,sup_cub_exp2,sup_ambientes,pond
apartment,Palermo Chico,110.0,100.0,5500.0,3.0,1.1,0,0,4698.0,4530.0,1.623780996132294,1.6715867158671587,10000.0,33.333333333333336,761815.0999489148
apartment,Recoleta,76.0,75.0,3530.0,4.0,1.0133333333333334,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,5625.0,18.75,297193.2572311059
apartment,Almagro,54.0,43.0,2960.0,2.0,1.255813953488372,0,0,2452.5,2360.0,0.847663451046073,0.8708487084870848,1849.0,21.5,107718.6692289618
apartment,Recoleta,228.0,196.0,4080.0,6.0,1.163265306122449,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,38416.0,32.666666666666664,297193.2572311059
apartment,Villa Crespo,56.0,50.0,2440.0,3.0,1.12,0,0,2866.1,2800.0,0.9906170100074005,1.033210332103321,2500.0,16.666666666666668,179899.13060991582
apartment,Balvanera,68.0,60.0,2130.0,3.0,1.1333333333333333,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,3600.0,20.0,60765.74189509834
apartment,Puerto Madero,118.0,112.0,4820.0,3.0,1.0535714285714286,0,0,5896.3,5810.0,2.0379522961887706,2.143911439114391,12544.0,37.333333333333336,1607249.753032061
apartment,Recoleta,54.0,50.0,3100.0,2.0,1.08,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2500.0,25.0,297193.2572311059
apartment,Flores,107.0,107.0,2570.0,4.0,1.0,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,11449.0,26.75,95858.92230193263
apartment,Balvanera,80.0,80.0,2110.0,3.0,1.0,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,6400.0,26.666666666666668,60765.74189509834
apartment,Villa Lugano,112.0,86.0,1020.0,4.0,1.302325581395349,0,0,1366.5,1165.0,0.4723066690538058,0.42988929889298894,7396.0,21.5,12957.84398398688
apartment,Liniers,71.0,71.0,2110.0,2.0,1.0,0,0,2257.7,2270.0,0.7803342603167049,0.8376383763837638,5041.0,35.5,95858.92230193263
apartment,Boca,62.0,62.0,2350.0,3.0,1.0,0,0,1944.0,1900.0,0.6719093777099148,0.7011070110701108,3844.0,20.666666666666668,56210.28320214158
PH,Abasto,141.0,68.0,1900.0,3.0,1.446924933307368,0,0,2060.0,2100.0,0.7120027356391072,0.7749077490774908,4624.0,22.666666666666668,75894.94572605823
apartment,Caballito,47.0,42.0,2670.0,1.0,1.119047619047619,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,1764.0,42.0,161304.4181757913
house,Nuñez,420.0,350.0,2340.0,9.0,1.211842302710404,0,0,2557.5,2465.0,0.883954852619911,0.9095940959409594,122500.0,38.888888888888886,122745.54580012891
apartment,Flores,65.0,56.0,2410.0,3.0,1.1607142857142858,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,3136.0,18.666666666666668,95858.92230193263
apartment,Recoleta,143.0,130.0,4710.0,4.0,1.1,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,16900.0,32.5,297193.2572311059
house,Belgrano,420.0,350.0,2340.0,9.0,1.2372320297265615,0,0,2891.4,2780.0,0.9993615096247158,1.0258302583025831,122500.0,38.888888888888886,176071.61926001133
PH,Abasto,125.0,125.0,2000.0,3.0,1.446924933307368,0,0,2060.0,2100.0,0.7120027356391072,0.7749077490774908,15625.0,41.666666666666664,75894.94572605823
apartment,Flores,39.0,35.0,2170.0,1.0,1.1142857142857143,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,1225.0,35.0,95858.92230193263
apartment,Barrio Norte,41.0,41.0,3290.0,2.0,1.0,0,0,3329.3,3050.0,1.1507139358074172,1.1254612546125462,1681.0,20.5,232516.8809503079
apartment,Recoleta,51.0,48.0,3710.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,46.0,42.0,3830.0,1.0,1.0952380952380953,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,1764.0,42.0,297193.2572311059
apartment,Recoleta,51.0,48.0,3780.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Once,75.0,70.0,1740.0,4.0,1.0714285714285714,0,0,2058.7,1900.0,0.7115534135243834,0.7011070110701108,4900.0,17.5,56210.28320214158
apartment,Recoleta,221.0,200.0,2980.0,5.0,1.105,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,40000.0,40.0,297193.2572311059
apartment,Las Cañitas,91.0,81.0,2900.0,3.0,1.123456790123457,0,0,3885.2,3640.0,1.3428509847111938,1.3431734317343174,6561.0,27.0,395238.38994998496
apartment,Villa del Parque,84.0,84.0,2620.0,3.0,1.0,0,0,2598.5,2550.0,0.8981257808535048,0.940959409594096,7056.0,28.0,135886.2493994621
apartment,Recoleta,51.0,48.0,3850.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,50.0,47.0,3840.0,1.0,1.0638297872340425,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2209.0,47.0,297193.2572311059
apartment,Palermo,70.0,50.0,4300.0,2.0,1.4,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,2500.0,25.0,316449.97912540694
apartment,Palermo Chico,155.0,155.0,2320.0,5.0,1.0,0,0,4698.0,4530.0,1.623780996132294,1.6715867158671587,24025.0,31.0,761815.0999489148
apartment,Boedo,35.0,30.0,2230.0,1.0,1.1666666666666667,0,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,900.0,30.0,76984.33035302188
apartment,Boedo,29.0,19.0,2910.0,1.0,1.5263157894736843,0,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,361.0,19.0,76984.33035302188
apartment,Belgrano,110.0,105.0,2560.0,4.0,1.0476190476190477,0,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,11025.0,26.25,305347.5016573796
apartment,Recoleta,51.0,48.0,3930.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,50.0,47.0,3920.0,1.0,1.0638297872340425,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2209.0,47.0,297193.2572311059
apartment,Recoleta,51.0,48.0,4010.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,50.0,47.0,4000.0,1.0,1.0638297872340425,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2209.0,47.0,297193.2572311059
apartment,Parque Avellaneda,140.0,101.0,1980.0,4.0,1.386138613861386,0,0,1784.3,1720.0,0.6167118840780869,0.6346863468634686,10201.0,25.25,41700.40868047398
apartment,Recoleta,51.0,48.0,4190.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,50.0,47.0,4180.0,1.0,1.0638297872340425,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2209.0,47.0,297193.2572311059
apartment,Recoleta,45.0,41.0,4340.0,1.0,1.0975609756097562,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,1681.0,41.0,297193.2572311059
apartment,Boedo,71.0,35.0,3430.0,1.0,2.0285714285714285,0,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,1225.0,35.0,76984.33035302188
apartment,Recoleta,51.0,48.0,4260.0,1.0,1.0625,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,2304.0,48.0,297193.2572311059
apartment,Recoleta,45.0,42.0,4250.0,1.0,1.0714285714285714,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,1764.0,42.0,297193.2572311059
apartment,Caballito,54.0,50.0,2800.0,3.0,1.08,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,2500.0,16.666666666666668,161304.4181757913
apartment,Recoleta,45.0,42.0,4750.0,1.0,1.0714285714285714,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,1764.0,42.0,297193.2572311059
apartment,Recoleta,120.0,120.0,3000.0,4.0,1.0,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,14400.0,30.0,297193.2572311059
PH,Palermo Hollywood,110.0,110.0,1820.0,3.0,1.278703666569577,0,0,2890.0,2770.0,0.998877624270398,1.022140221402214,12100.0,36.666666666666664,174178.3923442692
apartment,Belgrano,58.0,45.0,3290.0,2.0,1.288888888888889,1,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,2025.0,22.5,305347.5016573796
apartment,Boedo,69.0,46.0,2830.0,2.0,1.5,1,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,2116.0,23.0,76984.33035302188
apartment,Boedo,33.0,33.0,2120.0,1.0,1.0,1,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,1089.0,33.0,76984.33035302188
apartment,Belgrano,127.0,127.0,3540.0,4.0,1.0,0,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,16129.0,31.75,305347.5016573796
apartment,Almagro,94.0,83.0,2830.0,4.0,1.1325301204819278,0,0,2452.5,2360.0,0.847663451046073,0.8708487084870848,6889.0,20.75,107718.6692289618
apartment,Floresta,55.0,55.0,1530.0,3.0,1.0,0,0,2056.5,2020.0,0.7107930222533125,0.7453874538745388,3025.0,18.333333333333332,67547.46871957975
apartment,Belgrano,230.0,60.0,4110.0,7.0,1.1111111111111112,0,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,3600.0,8.571428571428571,305347.5016573796
apartment,Constitución,90.0,90.0,1100.0,2.0,1.0,0,0,1973.0,2035.0,0.6819327171922128,0.7509225092250923,8100.0,45.0,69063.44075804931
apartment,Villa Lugano,76.0,76.0,1250.0,4.0,1.0,0,0,1366.5,1165.0,0.4723066690538058,0.42988929889298894,5776.0,19.0,12957.84398398688
apartment,Balvanera,82.0,82.0,1950.0,3.0,1.0,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,6724.0,27.333333333333332,60765.74189509834
apartment,Palermo,69.0,69.0,2810.0,3.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,4761.0,23.0,316449.97912540694
apartment,Almagro,69.0,69.0,3180.0,3.0,1.0,0,0,2452.5,2360.0,0.847663451046073,0.8708487084870848,4761.0,23.0,107718.6692289618
apartment,Flores,72.0,72.0,1670.0,3.0,1.0,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,5184.0,24.0,95858.92230193263
apartment,Palermo,67.0,67.0,3280.0,3.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,4489.0,22.333333333333332,316449.97912540694
apartment,Belgrano,55.0,55.0,2330.0,3.0,1.0,0,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,3025.0,18.333333333333332,305347.5016573796
apartment,Saavedra,40.0,40.0,1900.0,2.0,1.0,0,0,2895.2,2840.0,1.0006749127292927,1.047970479704797,1600.0,20.0,187719.76016246525
apartment,Villa del Parque,54.0,54.0,1830.0,3.0,1.0,0,0,2598.5,2550.0,0.8981257808535048,0.940959409594096,2916.0,18.0,135886.2493994621
PH,Palermo,114.77826046605712,87.0,3300.0,3.0,1.3192903501845645,0,0,2824.2,2620.0,0.9761350126174594,0.966789667896679,7569.0,29.0,147386.88645480177
apartment,Palermo,61.0,61.0,2210.0,3.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,3721.0,20.333333333333332,316449.97912540694
apartment,Parque Patricios,180.0,180.0,1640.0,4.0,1.0,0,0,2315.1,2300.0,0.8001735598437364,0.8487084870848709,32400.0,45.0,99709.94543234531
apartment,Belgrano,130.0,130.0,6150.0,3.0,1.0,0,0,3525.1,3340.0,1.2183887589327265,1.2324723247232472,16900.0,43.333333333333336,305347.5016573796
apartment,Las Cañitas,31.0,31.0,3740.0,1.0,1.0,0,0,3885.2,3640.0,1.3428509847111938,1.3431734317343174,961.0,31.0,395238.38994998496
apartment,Villa Urquiza,43.0,41.0,4370.0,2.0,1.048780487804878,0,0,2906.7,2900.0,1.0046496852826179,1.070110701107011,1681.0,20.5,199870.62210483034
apartment,Barracas,38.0,38.0,1840.0,2.0,1.0,0,0,2344.8,2160.0,0.8104388420031935,0.7970479704797048,1444.0,19.0,82587.86210600517
apartment,Palermo,25.0,25.0,2320.0,2.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,625.0,12.5,316449.97912540694
apartment,Barrio Norte,60.0,60.0,3080.0,3.0,1.0,0,0,3329.3,3050.0,1.1507139358074172,1.1254612546125462,3600.0,20.0,232516.8809503079
apartment,Barracas,116.0,116.0,2160.0,3.0,1.0,0,0,2344.8,2160.0,0.8104388420031935,0.7970479704797048,13456.0,38.666666666666664,82587.86210600517
PH,Villa Soldati,138.0,100.0,1000.0,5.0,1.38,0,0,1110.0,1110.0,0.3836519594948587,0.4095940959409594,10000.0,20.0,11207.891212425733
apartment,Caballito,82.0,70.0,3360.0,4.0,1.1714285714285715,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,4900.0,17.5,161304.4181757913
apartment,Balvanera,55.0,51.0,2160.0,3.0,1.0784313725490196,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,2601.0,17.0,60765.74189509834
apartment,Balvanera,135.0,120.0,1460.0,5.0,1.125,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,14400.0,24.0,60765.74189509834
apartment,Balvanera,55.0,51.0,2160.0,3.0,1.0784313725490196,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,2601.0,17.0,60765.74189509834
apartment,Palermo,30.0,30.0,2800.0,2.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,900.0,15.0,316449.97912540694
apartment,Palermo,361.0,60.0,1420.0,5.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,3600.0,12.0,316449.97912540694
apartment,Caballito,48.0,41.0,3870.0,2.0,1.170731707317073,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,1681.0,20.5,161304.4181757913
apartment,Caballito,75.0,68.0,3530.0,3.0,1.1029411764705883,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,4624.0,22.666666666666668,161304.4181757913
apartment,Caballito,126.0,106.0,4330.0,4.0,1.1886792452830188,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,11236.0,26.5,161304.4181757913
apartment,Recoleta,62.0,62.0,3190.0,1.0,1.0,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,3844.0,62.0,297193.2572311059
apartment,Villa Urquiza,44.0,44.0,2000.0,1.0,1.0,0,0,2906.7,2900.0,1.0046496852826179,1.070110701107011,1936.0,44.0,199870.62210483034
apartment,Coghlan,226.0,43.5,1640.0,3.0,1.0,0,0,2930.9,2870.0,1.0130139892643977,1.0590405904059041,1892.25,14.5,193731.68719946875
apartment,Monserrat,68.0,68.0,2570.0,3.0,1.0,0,0,2318.4,2280.0,0.8013141467503428,0.8413284132841329,4624.0,22.666666666666668,97131.36937330067
apartment,Parque Avellaneda,53.0,53.0,1660.0,3.0,1.0,0,0,1784.3,1720.0,0.6167118840780869,0.6346863468634686,2809.0,17.666666666666668,41700.40868047398
apartment,Villa Urquiza,130.0,130.0,2580.0,3.0,1.0,0,0,2906.7,2900.0,1.0046496852826179,1.070110701107011,16900.0,43.333333333333336,199870.62210483034
apartment,Flores,114.0,114.0,2980.0,4.0,1.0,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,12996.0,28.5,95858.92230193263
apartment,Nuñez,207.0,55.0,1690.0,3.0,1.0,0,0,3448.0,3310.0,1.1917405012056512,1.2214022140221403,3025.0,18.333333333333332,297193.2572311059
apartment,Villa Santa Rita,50.0,50.0,1800.0,2.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,2500.0,25.0,80879.20246237589
apartment,Villa Santa Rita,39.0,39.0,1800.0,1.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,1521.0,39.0,80879.20246237589
apartment,Villa Santa Rita,20.0,20.0,4590.0,2.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,400.0,10.0,80879.20246237589
apartment,Villa Santa Rita,46.0,46.0,2020.0,2.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,2116.0,23.0,80879.20246237589
apartment,Villa Santa Rita,46.0,46.0,1950.0,2.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,2116.0,23.0,80879.20246237589
apartment,Villa Santa Rita,33.0,33.0,2130.0,1.0,1.0,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,1089.0,33.0,80879.20246237589
apartment,Balvanera,297.0,56.0,1310.0,7.0,1.0,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,3136.0,8.0,60765.74189509834
apartment,Puerto Madero,110.0,110.0,7550.0,3.0,1.0,0,0,5896.3,5810.0,2.0379522961887706,2.143911439114391,12100.0,36.666666666666664,1607249.753032061
house,Villa Crespo,312.8516706571022,210.0,2090.0,5.0,1.4897698602719154,0,0,2359.6,2230.0,0.8155542014631249,0.8228782287822878,44100.0,42.0,90880.25975493858
apartment,San Telmo,35.0,35.0,1910.0,2.0,1.0,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,1225.0,17.5,144037.31412171456
apartment,Palermo,42.0,42.0,2260.0,2.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,1764.0,21.0,316449.97912540694
house,Villa Devoto,261.362215313391,200.0,2400.0,6.0,1.306811076566955,0,0,2035.5,2000.0,0.703534741938545,0.7380073800738007,40000.0,33.333333333333336,65560.90765667483
apartment,Mataderos,60.0,57.0,2020.0,3.0,1.0526315789473684,0,0,2196.2,2180.0,0.7590778679663142,0.8044280442804428,3249.0,19.0,84903.27668171596
apartment,Floresta,62.0,55.0,1550.0,3.0,1.1272727272727272,0,0,2056.5,2020.0,0.7107930222533125,0.7453874538745388,3025.0,18.333333333333332,67547.46871957975
apartment,Floresta,62.0,55.0,1910.0,3.0,1.1272727272727272,0,0,2056.5,2020.0,0.7107930222533125,0.7453874538745388,3025.0,18.333333333333332,67547.46871957975
PH,Flores,130.0,130.0,1540.0,5.0,1.3333849383269178,0,0,2002.4,1845.0,0.6920943096328875,0.6808118081180812,16900.0,26.0,51468.804653211635
apartment,Centro / Microcentro,80.0,80.0,4000.0,2.0,1.0,0,0,2549.8,2300.0,0.881293483171163,0.8487084870848709,6400.0,40.0,99709.94543234531
PH,Villa Pueyrredón,33.0,30.0,2400.0,1.0,1.4982921164908727,0,0,2603.0,2500.0,0.8996811266352408,0.922509225092251,900.0,30.0,128048.64776694306
apartment,Flores,78.0,72.0,2490.0,3.0,1.0833333333333333,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,5184.0,24.0,95858.92230193263
PH,Floresta,161.0,87.0,1550.0,4.0,1.454515101949104,0,0,2061.2,1910.0,0.7124174945142367,0.7047970479704797,7569.0,21.75,57102.49339932782
apartment,Flores,207.0,183.0,2540.0,5.0,1.1311475409836065,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,33489.0,36.6,95858.92230193263
apartment,Recoleta,85.0,85.0,3180.0,3.0,1.0,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,7225.0,28.333333333333332,297193.2572311059
apartment,Palermo,75.0,75.0,2530.0,3.0,1.0,0,0,3651.1,3380.0,1.261938440821332,1.2472324723247232,5625.0,25.0,316449.97912540694
apartment,San Telmo,47.0,47.0,3810.0,1.0,1.0,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,2209.0,47.0,144037.31412171456
apartment,Nuñez,44.0,44.0,3040.0,2.0,1.0,0,0,3448.0,3310.0,1.1917405012056512,1.2214022140221403,1936.0,22.0,297193.2572311059
apartment,Nuñez,44.0,44.0,3110.0,2.0,1.0,0,0,3448.0,3310.0,1.1917405012056512,1.2214022140221403,1936.0,22.0,297193.2572311059
apartment,Nuñez,44.0,44.0,3040.0,2.0,1.0,0,0,3448.0,3310.0,1.1917405012056512,1.2214022140221403,1936.0,22.0,297193.2572311059
apartment,Flores,74.0,64.0,3050.0,3.0,1.15625,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,4096.0,21.333333333333332,95858.92230193263
apartment,Flores,181.0,168.0,2140.0,4.0,1.0773809523809523,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,28224.0,42.0,95858.92230193263
apartment,Barrio Norte,38.0,34.0,1880.0,2.0,1.1176470588235294,0,0,3329.3,3050.0,1.1507139358074172,1.1254612546125462,1156.0,17.0,232516.8809503079
apartment,Colegiales,71.0,53.0,3110.0,3.0,1.3396226415094339,0,0,2920.5,2800.0,1.009419412346608,1.033210332103321,2809.0,17.666666666666668,179899.13060991582
apartment,San Telmo,181.0,141.0,2230.0,5.0,1.2836879432624113,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,19881.0,28.2,144037.31412171456
PH,Villa Urquiza,100.49535119117213,75.0,2930.0,3.0,1.339938015882295,0,0,2533.3,2260.0,0.8755905486381312,0.8339483394833949,5625.0,25.0,94597.63697509313
apartment,San Telmo,200.0,150.0,2330.0,4.0,1.3333333333333333,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,22500.0,37.5,144037.31412171456
apartment,Balvanera,90.0,80.0,1810.0,3.0,1.125,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,6400.0,26.666666666666668,60765.74189509834
PH,Villa Urquiza,35.0,27.0,2410.0,2.0,1.339938015882295,0,0,2533.3,2260.0,0.8755905486381312,0.8339483394833949,729.0,13.5,94597.63697509313
apartment,Puerto Madero,185.0,185.0,5950.0,6.0,1.0,0,0,5896.3,5810.0,2.0379522961887706,2.143911439114391,34225.0,30.833333333333332,1607249.753032061
apartment,Puerto Madero,143.0,143.0,4830.0,5.0,1.0,0,0,5896.3,5810.0,2.0379522961887706,2.143911439114391,20449.0,28.6,1607249.753032061
apartment,Caballito,100.0,92.0,2230.0,4.0,1.0869565217391304,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,8464.0,23.0,161304.4181757913
house,Nuñez,301.7487333748906,249.0,2870.0,6.0,1.211842302710404,0,0,2557.5,2465.0,0.883954852619911,0.9095940959409594,62001.0,41.5,122745.54580012891
apartment,Palermo Hollywood,49.0,41.0,3620.0,2.0,1.1951219512195121,0,0,3701.9,3410.0,1.279496566535151,1.2583025830258303,1681.0,20.5,324951.171875
house,Villa Soldati,595.0,145.0,560.0,10.0,1.4,0,0,856.7,880.0,0.2961032736029239,0.3247232472324723,21025.0,14.5,5584.740357826189
apartment,Flores,30.0,28.0,2680.0,1.0,1.0714285714285714,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,784.0,28.0,95858.92230193263
apartment,Floresta,71.0,66.0,1410.0,3.0,1.0757575757575757,0,0,2056.5,2020.0,0.7107930222533125,0.7453874538745388,4356.0,22.0,67547.46871957975
apartment,Flores,63.0,49.0,1860.0,3.0,1.2857142857142858,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,2401.0,16.333333333333332,95858.92230193263
PH,Flores,272.0,77.5,1050.0,5.0,1.3333849383269178,0,0,2002.4,1845.0,0.6920943096328875,0.6808118081180812,6006.25,15.5,51468.804653211635
apartment,Flores,100.0,90.0,2780.0,4.0,1.1111111111111112,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,8100.0,22.5,95858.92230193263
house,Flores,210.0,110.0,2230.0,4.0,1.2503820708059983,0,0,1629.9,1560.0,0.563346242144748,0.5756457564575646,12100.0,27.5,31112.05985029036
apartment,San Telmo,123.0,120.0,1790.0,4.0,1.025,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,14400.0,30.0,144037.31412171456
apartment,Flores,71.0,63.0,2140.0,3.0,1.126984126984127,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,3969.0,21.0,95858.92230193263
PH,Flores,123.0,123.0,1790.0,4.0,1.3333849383269178,0,0,2002.4,1845.0,0.6920943096328875,0.6808118081180812,15129.0,30.75,51468.804653211635
house,Floresta,390.0,270.0,1440.0,7.0,1.4969030453806893,0,0,1696.1,1640.0,0.5862271067560629,0.6051660516605166,72900.0,38.57142857142857,36148.18653284549
apartment,Once,29.0,29.0,2070.0,1.0,1.0,0,0,2058.7,1900.0,0.7115534135243834,0.7011070110701108,841.0,29.0,56210.28320214158
apartment,Balvanera,80.0,80.0,1750.0,3.0,1.0,0,0,2067.0,1950.0,0.7144221624106963,0.7195571955719557,6400.0,26.666666666666668,60765.74189509834
apartment,Flores,138.0,68.0,2430.0,3.0,2.0294117647058822,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,4624.0,22.666666666666668,95858.92230193263
PH,Floresta,105.0,54.0,2190.0,2.0,1.454515101949104,0,0,2061.2,1910.0,0.7124174945142367,0.7047970479704797,2916.0,27.0,57102.49339932782
apartment,Floresta,88.0,64.0,2410.0,3.0,1.375,0,0,2056.5,2020.0,0.7107930222533125,0.7453874538745388,4096.0,21.333333333333332,67547.46871957975
apartment,Caballito,37.0,37.0,2030.0,2.0,1.0,0,0,2757.4,2700.0,0.9530467685685797,0.996309963099631,1369.0,18.5,161304.4181757913
apartment,Flores,20.0,20.0,2750.0,1.0,1.0,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,400.0,20.0,95858.92230193263
apartment,Flores,27.0,24.0,2730.0,1.0,1.125,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,576.0,24.0,95858.92230193263
apartment,Flores,34.0,32.0,2300.0,1.0,1.0625,0,0,2273.3,2270.0,0.7857261256933895,0.8376383763837638,1024.0,32.0,95858.92230193263
apartment,Villa Santa Rita,34.0,32.0,2300.0,1.0,1.0625,0,0,2265.7,2145.0,0.7830993194842354,0.7915129151291513,1024.0,32.0,80879.20246237589
PH,Flores,48.0,48.0,1870.0,2.0,1.3333849383269178,0,0,2002.4,1845.0,0.6920943096328875,0.6808118081180812,2304.0,24.0,51468.804653211635
PH,Parque Chacabuco,43.0,43.0,2210.0,3.0,1.4618882359833987,0,0,2177.0,2000.0,0.752441725964241,0.7380073800738007,1849.0,14.333333333333334,65560.90765667483
PH,Villa Ortuzar,169.0,129.0,2050.0,3.0,1.4333093115176028,0,0,2946.7,2070.0,1.0184749811202705,0.7638376383763837,16641.0,43.0,72688.55022017975
apartment,Puerto Madero,208.0,200.0,7000.0,3.0,1.04,0,0,5896.3,5810.0,2.0379522961887706,2.143911439114391,40000.0,66.66666666666667,1607249.753032061
apartment,Boedo,33.0,33.0,2360.0,1.0,1.0,0,0,2582.0,2110.0,0.8924228463204732,0.7785977859778598,1089.0,33.0,76984.33035302188
apartment,Once,35.0,35.0,1460.0,1.0,1.0,0,0,2058.7,1900.0,0.7115534135243834,0.7011070110701108,1225.0,35.0,56210.28320214158
apartment,Recoleta,109.0,109.0,3390.0,5.0,1.0,0,0,3546.9,3310.0,1.2259235451642472,1.2214022140221403,11881.0,21.8,297193.2572311059
apartment,San Telmo,60.0,53.0,1850.0,3.0,1.1320754716981132,0,0,2641.9,2600.0,0.9131262268373579,0.959409594095941,2809.0,17.666666666666668,144037.31412171456
apartment,Boca,37.0,34.0,1740.0,1.0,1.088235294117647,0,0,1944.0,1900.0,0.6719093777099148,0.7011070110701108,1156.0,34.0,56210.28320214158
